"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Cleveland","SC","Greenville","Greenville",8697,161600,0.00310366232153942,-0.00676090964966196,0.0419084461637653,0.0253316565518102,0.0380867717939715,"2014-09","2014-Q3",162700,-0.00676090964966195,"2014-08"
2014-12-31,"Seal Rock","OR",,"Lincoln",8698,186400,0,0.00431034482758621,0.0269972451790634,-0.0399100121951034,,"2007-12","2007-Q4",255300,-0.2698785742264,"2005-08"
2014-12-31,"Tyrone","NY",,"Schuyler",8699,130000,-0.00153609831029186,0.0023130300693909,0.0309278350515464,0.00658983930780055,0.0393195790052083,"2011-06","2011-Q2",130600,-0.00459418070444104,"2011-06"
2014-12-31,"Greenbrier","AR","Little Rock","Faulkner",8700,116600,0.00690846286701209,0.0246045694200351,0.0373665480427046,0.0113544534111991,0.028424144737593,"2014-12","2014-Q4",116600,0,"2014-12"
2014-12-31,"Carolina Shores","NC","Wilmington","Brunswick",8701,162900,-0.00427872860635697,-0.000613496932515337,0.100675675675676,-0.0188924545013743,-0.0065130878704488,"2007-04","2007-Q2",227900,-0.285212812637122,"2004-09"
2014-12-31,"Fullerton","NE",,"Nance",8702,78300,0.0103225806451613,0.0370860927152318,0.189969604863222,0.101445280169154,0.0600541058643014,"2014-12","2014-Q4",78300,0,"2014-12"
2014-12-31,"Houlton","WI","Minneapolis-St Paul","Saint Croix",8703,312000,0.00160513643659711,0.0186092066601371,0.162877376071562,0.015362922560324,0.0174640571821287,"2014-12","2014-Q4",312000,0,"2014-12"
2014-12-31,"Mountville","PA","Lancaster","Lancaster",8704,169800,0.00236127508854782,0.00592417061611374,0.0398040416411513,-0.00646854948666664,0.0139728468300298,"2007-10","2007-Q4",179600,-0.05456570155902,"2006-06"
2014-12-31,"Cashiers","NC",,"Jackson",8705,495100,0.0133033155955792,0.0405632618747373,0.125483064332803,0.0037584294398354,-0.0107122840314352,"2007-08","2007-Q3",640700,-0.227251443733417,"2004-08"
2014-12-31,"Paris","WI","Chicago","Kenosha",8706,258200,0.0074131876706984,0.014937106918239,0.158366980708838,0.000854237481324738,-0.0100350843365826,"2008-02","2008-Q1",315600,-0.181875792141952,"2004-07"
2014-12-31,"Florida","NY","Poughkeepsie","Orange",8707,201100,0.0044955044955045,0.0202942668696093,-0.0049480455220188,-0.0304286004012873,-0.031199026813265,"2003-11","2003-Q4",323500,-0.378361669242658,
2014-12-31,"Tahoe Vista","CA","Sacramento","Placer",8708,450400,0.0208522212148685,0.0592662276575729,0.136226034308779,-0.00674414389200573,-0.0112202716893641,"2006-01","2006-Q1",534400,-0.157185628742515,"2004-08"
2014-12-31,"Ringle","WI","Wausau","Marathon",8709,162500,0.00061576354679803,0.0093167701863354,0.0676741130091984,0.00272990786172578,0.0178868974058681,"2014-12","2014-Q4",162500,0,"2014-12"
2014-12-31,"Cumberland City","TN","Clarksville","Stewart",8710,106800,0.0190839694656489,0.0637450199203187,0.178807947019868,,,"2011-08","2011-Q3",108600,-0.0165745856353591,"2011-04"
2014-12-31,"Bartelso","IL","St. Louis","Clinton",8711,137800,0.0154753131908622,0.0495049504950495,0.197219808861859,0.027535223027864,0.0120868943730956,"2014-12","2014-Q4",137800,0,"2014-12"
2014-12-31,"Lacona","IA","Des Moines","Warren",8712,151200,0.000661813368630046,0.0161290322580645,-0.0276527331189711,0.0283127192987604,,"2013-08","2013-Q3",163600,-0.0757946210268949,"2012-10"
2014-12-31,"Town of Lisbon","NH","Lebanon","Grafton",8713,128000,0.00156494522691706,-0.00078064012490242,0.0765349032800673,0.00236037245372045,0.00825321719606831,"2006-01","2006-Q1",139000,-0.079136690647482,"2005-06"
2014-12-31,"New Virginia","IA","Des Moines","Warren",8714,187000,0.0269082921471719,0.0452766908887647,0.0765687967760507,0.025721836978216,,"2014-12","2014-Q4",187000,0,"2014-12"
2014-12-31,"Upper Frankford","PA","Harrisburg","Cumberland",8715,162000,-0.00123304562268804,0,0.0144020037570445,-0.00342139010894571,0.0196907660635481,"2009-11","2009-Q4",165000,-0.0181818181818182,"2007-11"
2014-12-31,"Town of Waddington","NY","Ogdensburg","Saint Lawrence",8716,98500,-0.00303643724696356,-0.0080563947633434,-0.0427599611273081,0.013307044537729,0.0249308148781386,"2014-01","2014-Q1",102900,-0.0427599611273081,"2013-10"
2014-12-31,"Swansboro","NC","Jacksonville","Onslow",8717,175800,0.00976450315910396,0.00802752293577982,0.00285225328009127,-0.0180881130620617,0.0170194102754224,"2008-10","2008-Q4",209600,-0.161259541984733,"2006-08"
2014-12-31,"Westhampton","MA","Springfield","Hampshire",8718,284900,0.00140597539543058,0.0106420716566158,0.0505162241887906,0.0175221110094448,0.00760985107501555,"2006-01","2006-Q1",299100,-0.0474757606151789,"2005-09"
2014-12-31,"Wilson-Conococheague","MD","Hagerstown","Washington",8719,142300,0.00850460666194188,0.0193409742120344,-0.0246744345442084,-0.0335787037996281,-0.0146918034786433,"2006-05","2006-Q2",211000,-0.325592417061611,"2003-12"
2014-12-31,"Falconer","NY","Jamestown","Chautauqua",8720,58100,-0.00171821305841924,0,-0.0152542372881356,-0.0113098593778479,0.00297406431558311,"2007-10","2007-Q4",63100,-0.0792393026941363,"2006-06"
2014-12-31,"Zionville","NC","Boone","Watauga",8721,155000,-0.00768245838668374,-0.0202275600505689,-0.0657022302591923,-0.0202567487832341,0.00110344144818897,"2007-12","2007-Q4",185200,-0.163066954643628,"2005-03"
2014-12-31,"Alexandria","NH","Lebanon","Grafton",8722,169700,0.00533175355450237,0.00951814396192742,0.0316109422492401,-0.0180700866389094,-0.0127322253433795,"2005-12","2005-Q4",222600,-0.237646001796945,"2004-01"
2014-12-31,"Fairchance","PA","Pittsburgh","Fayette",8723,97300,-0.00612870275791624,0.00309278350515464,0.0657174151150055,0.0545685188483112,0.0386371708468531,"2014-10","2014-Q4",98500,-0.0121827411167513,"2014-10"
2014-12-31,"Redfield","IA","Des Moines","Dallas",8724,93400,0.0075512405609493,0,-0.0949612403100775,0.0103797913227535,0.0117531966934228,"2014-02","2014-Q1",104900,-0.109628217349857,"2013-02"
2014-12-31,"Avenue","MD","Lexington Park","Saint Marys",8725,282400,-0.000353982300884956,0.00177367860943597,0.0359501100513573,-0.0150210286964982,0.00528498945261191,"2006-07","2006-Q3",348200,-0.1889718552556,"2005-03"
2014-12-31,"Leland Grove","IL","Springfield","Sangamon",8726,192900,-0.00258531540847983,-0.0015527950310559,0.040453074433657,0.0174682803537569,0.0172972868610832,"2012-08","2012-Q3",207000,-0.0681159420289855,"2012-01"
2014-12-31,"Smartsville","CA","Truckee","Nevada",8727,249600,0.00402252614641995,0.00970873786407767,-0.0930232558139535,-0.0356657920145523,-0.0313154204063412,"2006-05","2006-Q2",440000,-0.432727272727273,"2003-02"
2014-12-31,"East Pittsburgh","PA","Pittsburgh","Allegheny",8728,47000,0.0151187904967603,0.032967032967033,0.0955710955710956,0.00474773186136068,0.00503001828880301,"2008-11","2008-Q4",49600,-0.0524193548387097,"2008-01"
2014-12-31,"Depoe Bay","OR",,"Lincoln",8729,263400,0.000759878419452888,-0.00227272727272727,0.048149621965778,-0.0384217030438201,-0.00199018957241393,"2007-06","2007-Q2",420300,-0.373304782298358,"2004-11"
2014-12-31,"Saint Cloud","WI","Fond du Lac","Fond du Lac",8730,138200,-0.0107372942018611,-0.0369337979094077,-0.00288600288600289,-0.00100995733478615,0.00793311656081719,"2007-01","2007-Q1",151500,-0.0877887788778878,"2005-07"
2014-12-31,"Granville","MA","Springfield","Hampden",8731,242700,0.00289256198347107,-0.000411861614497529,0.026215644820296,-0.00866974121243258,-0.0063639613184644,"2007-05","2007-Q2",285200,-0.149018232819074,"2004-03"
2014-12-31,"Malta","IL","Chicago","De Kalb",8732,128100,-0.00697674418604651,-0.0153727901614143,0.0465686274509804,-0.0310718486351558,-0.0129943757933704,"2006-12","2006-Q4",173900,-0.263369752731455,"2003-12"
2014-12-31,"Nolensville","TN","Nashville","Williamson",8733,295400,0.00750341064120055,0.0289097875304772,0.0876288659793814,0.0370249751461438,0.0308971193544523,"2014-12","2014-Q4",295400,0,"2014-12"
2014-12-31,"Milton","TN","Nashville","Rutherford",8734,196900,0.00152594099694812,0.0112994350282486,0.0557640750670241,0.0195868667965515,0.0237542326983857,"2014-12","2014-Q4",196900,0,"2014-12"
2014-12-31,"West Pike Run Township","PA","Pittsburgh","Washington",8735,91100,-0.00870511425462459,-0.0130010834236186,-0.0935323383084577,0.0190436082069296,0.0221172777008927,"2014-02","2014-Q1",102300,-0.109481915933529,"2013-06"
2014-12-31,"Audubon Park","KY","Louisville/Jefferson County","Jefferson",8736,222600,0.005420054200542,0.0229779411764706,0.0192307692307692,0.0283097684303575,0.0247614447068192,"2014-12","2014-Q4",222600,0,"2014-12"
2014-12-31,"Morrison","WI","Green Bay","Brown",8737,163400,0.0199750312109863,0.0434227330779055,0.189228529839884,0.0160441097584032,0.0158665572183714,"2014-12","2014-Q4",163400,0,"2014-12"
2014-12-31,"Deer Park","WI","Minneapolis-St Paul","Saint Croix",8738,186100,0.00540248514316586,0.0350389321468298,0.0713874496257916,-0.0293592405405592,0.0130312941447503,"2009-11","2009-Q4",216100,-0.1388246182323,"2008-12"
2014-12-31,"Lobelville","TN",,"Perry",8739,77800,-0.0164348925410872,-0.0151898734177215,0.25686591276252,0.0337578881415637,0.0278724163040707,"2014-10","2014-Q4",79600,-0.0226130653266332,"2014-08"
2014-12-31,"South Bristol","NY","Rochester","Ontario",8740,173300,0,-0.000576701268742791,-0.0236619718309859,0.008765998198772,0.0217135172590308,"2014-04","2014-Q2",179100,-0.0323841429369068,"2013-06"
2014-12-31,"Rockaway Beach","OR",,"Tillamook",8741,215700,0.00653289780681288,0.0217906205589768,0.0927051671732523,-0.0248335786361228,0.0147064563653305,"2007-03","2007-Q1",295700,-0.270544470747379,"2006-02"
2014-12-31,"Albany","NH",,"Carroll",8742,146100,0.00758620689655172,0.0295983086680761,0.0518358531317495,0.00345789720861611,-0.0091708603623033,"2007-05","2007-Q2",189400,-0.228616684266103,"2003-11"
2014-12-31,"Town of Sandy Creek","NY","Syracuse","Oswego",8743,103200,-0.00386100386100386,-0.0143266475644699,0.041372351160444,0.00058241157729122,0.0356536226389943,"2014-07","2014-Q3",105300,-0.0199430199430199,"2014-05"
2014-12-31,"Good Hope","AL","Cullman","Cullman",8744,101300,0.0109780439121757,0.0336734693877551,-0.112959719789842,0.019890045264966,,"2012-12","2012-Q4",138300,-0.267534345625452,"2010-05"
2014-12-31,"Lake Toxaway","NC","Brevard","Transylvania",8745,386800,-0.00998208343997952,-0.032032032032032,-0.037332005973121,-0.00067082985212108,0.0278824887904852,"2014-03","2014-Q1",409000,-0.054278728606357,"2013-05"
2014-12-31,"East Ithaca","NY","Ithaca","Tompkins",8746,215600,0.00512820512820513,0.0131578947368421,0.053763440860215,0.0372142739937713,0.0359137851513698,"2014-12","2014-Q4",215600,0,"2014-12"
2014-12-31,"Beaverdam Lake-Salisbury Mills","NY","Poughkeepsie","Orange",8747,230100,-0.00561797752808989,-0.0120223271790468,-0.0376411543287327,-0.0368377970474896,-0.0263078492439422,"2006-09","2006-Q3",336000,-0.315178571428571,"2003-03"
2014-12-31,"Casstown","OH","Dayton","Miami",8748,165200,0.000605693519079346,0.00731707317073171,0.0630630630630631,0.0274217194762387,0.00822982188755916,"2014-12","2014-Q4",165200,0,"2014-12"
2014-12-31,"Paxtang","PA","Harrisburg","Dauphin",8749,119700,-0.00166805671392827,-0.00746268656716418,-0.0244498777506112,-0.0221714470301683,0.00524421362921523,"2009-12","2009-Q4",133900,-0.10604929051531,"2005-12"
2014-12-31,"Mount Zion","GA","Atlanta","Carroll",8750,88600,-0.00561167227833894,0.0160550458715596,0.118686868686869,0.00762036896720253,-0.0125235069423851,"2006-12","2006-Q4",110500,-0.198190045248869,"2002-09"
2014-12-31,"Glendale","OR","Roseburg","Douglas",8751,91200,0.00440528634361234,0.0155902004454343,0.0316742081447964,-0.0381861743218693,-0.00976177754599594,"2007-12","2007-Q4",136200,-0.330396475770925,"2004-09"
2014-12-31,"Whitsett","NC","Greensboro","Guilford",8752,114300,0.00351185250219491,0.018716577540107,0.0823863636363636,0.0053336359651055,0.00775754013717611,"2014-12","2014-Q4",114300,0,"2014-12"
2014-12-31,"Burke","VT",,"Caledonia",8753,184200,0.0132013201320132,0.0395033860045147,0.0899408284023669,0.0146270876935573,,"2009-07","2009-Q3",189100,-0.0259122157588577,"2009-06"
2014-12-31,"Valley Green","PA","York","York",8754,129800,-0.000769822940723634,0.00542215336948102,-0.0298953662182362,-0.0314658064953205,0.00329467055895871,"2007-07","2007-Q3",154600,-0.160413971539457,"2005-03"
2014-12-31,"Prairie Creek","AR","Fayetteville","Benton",8755,183300,0.00273522975929978,0.00218698742482231,0.0166389351081531,0,-0.00204980411966793,"2006-12","2006-Q4",199300,-0.0802809834420472,"2004-11"
2014-12-31,"Hickory Corners","MI","Grand Rapids","Barry",8756,225200,0.0116801437556155,0.0469549046954905,0.179675222629649,0.0446672075264911,0.0244341685782441,"2014-12","2014-Q4",225200,0,"2014-12"
2014-12-31,"Helenville","WI","Watertown","Jefferson",8757,197200,0.0180691791430046,0.0625,0.155243116578793,0.0121987292499426,0.00799806050334095,"2014-12","2014-Q4",197200,0,"2014-12"
2014-12-31,"Kerhonkson","NY","Kingston","Ulster",8758,112300,-0.0105726872246696,-0.0234782608695652,-0.140122511485452,-0.0615680918700676,-0.0278811850800208,"2007-09","2007-Q3",176400,-0.363378684807256,"2003-03"
2014-12-31,"Independence","PA","Pittsburgh","Washington",8759,104500,0,-0.00853889943074004,-0.0132200188857413,0.0203211670388157,0.0278496179745724,"2013-11","2013-Q4",106100,-0.0150801131008483,"2013-10"
2014-12-31,"Berry Creek","CA","Chico","Butte",8760,175200,0.00747556066705003,0.0330188679245283,0.169559412550067,-0.00616293454923678,0.00456458818369643,"2007-07","2007-Q3",217400,-0.19411223551058,"2005-02"
2014-12-31,"Wolf Creek","OR","Grants Pass","Josephine",8761,154200,0.0171503957783641,0.0663900414937759,0.156789197299325,0.0139223957478711,0.00377365265352458,"2006-11","2006-Q4",212800,-0.275375939849624,"2005-02"
2014-12-31,"Humboldt","WI","Green Bay","Brown",8762,169800,0.0119189511323004,0.0366300366300366,0.129740518962076,0.013230168667612,0.0164058019793023,"2014-12","2014-Q4",169800,0,"2014-12"
2014-12-31,"Kline Township","PA","Pottsville","Schuylkill",8763,69700,-0.00570613409415121,-0.0412654745529574,-0.0581081081081081,-0.00396950441451227,0.0127597681835816,"2007-08","2007-Q3",77400,-0.0994832041343669,"2005-10"
2014-12-31,"Newfield","NJ","Philadelphia","Gloucester",8764,168800,0.00356718192627824,-0.00764256319811875,-0.0259665320253895,-0.0328676543879919,0.00155347536870565,"2006-10","2006-Q4",221700,-0.238610735227785,"2005-01"
2014-12-31,"Houston","DE","Dover","Kent",8765,153900,0.00588235294117647,0.027369826435247,0.0462270564242012,0.00866796332853736,0.0153147991386113,"2007-11","2007-Q4",174100,-0.116025272831706,"2006-01"
2014-12-31,"South Coatesville","PA","Philadelphia","Chester",8766,155400,0.0257425742574257,0.0450571620712845,0.155390334572491,0.00351159640014598,0.0142474079531141,"2007-08","2007-Q3",169100,-0.0810171496156121,"2006-05"
2014-12-31,"Shiremanstown","PA","Harrisburg","Cumberland",8767,157900,0.00190355329949239,0.00701530612244898,0.0187096774193548,-0.00188918226339896,0.014670298502369,"2009-10","2009-Q4",159800,-0.0118898623279099,"2008-09"
2014-12-31,"Ranlo","NC","Charlotte","Gaston",8768,78000,0.00515463917525773,0.012987012987013,0.0249671484888305,-0.0247219104405273,-0.00425755543506867,"2008-03","2008-Q1",92700,-0.158576051779935,"2001-11"
2014-12-31,"Laurel","NY","New York","Suffolk",8769,524000,0.0141281207664022,0.0532663316582914,0.0808580858085809,-0.000305064120243004,0.00857823757281073,"2006-05","2006-Q2",603100,-0.131155695572873,"2005-07"
2014-12-31,"North Redington Beach","FL","Tampa","Pinellas",8770,463100,0.00695803435529463,0.0254650132860939,-0.0089878022683501,0.0376306945501057,0.00211906960248753,"2006-03","2006-Q1",622200,-0.25570556091289,"2005-01"
2014-12-31,"Thomasboro","IL","Champaign-Urbana","Champaign",8771,79400,-0.0050125313283208,-0.0197530864197531,-0.0745920745920746,-0.0321639865100167,-0.00149890364608074,"2010-12","2010-Q4",93900,-0.154419595314164,"2004-02"
2014-12-31,"Jupiter Island","FL","Port St. Lucie","Martin",8772,3649500,0.00904114134041141,0.000603185918350561,-0.132805816937553,-0.00179871984999436,-0.0515962227834754,"2005-03","2005-Q1",6207900,-0.412120040593437,"2001-10"
2014-12-31,"Roxbury","WI","Madison","Dane",8773,255100,0.00433070866141732,0.0187699680511182,0.0532617671345995,0.00835927619323806,0.0155610363314269,"2003-05","2003-Q2",270100,-0.0555349870418364,"2003-01"
2014-12-31,"Vickery","OH","Fremont","Sandusky",8774,106200,0.000942507068803016,0.0114285714285714,0.0836734693877551,0.0523130017312299,0.015121046516426,"2014-12","2014-Q4",106200,0,"2014-12"
2014-12-31,"South Pittsburg","TN","Chattanooga","Marion",8775,70400,0.0114942528735632,0.0188133140376266,0.0570570570570571,0.0117679451262349,0.00601837467699395,"2007-11","2007-Q4",86200,-0.183294663573086,"2007-02"
2014-12-31,"Brooklyn Heights","OH","Cleveland","Cuyahoga",8776,139500,0.0021551724137931,0.0160233066278223,0.0130718954248366,-0.00549948752676788,-0.0158698144684087,"2005-04","2005-Q2",165100,-0.155057540884313,"2000-04"
2014-12-31,"Hillsdale","IL","Davenport","Rock Island",8777,99600,0.0163265306122449,0.0375,0.0506329113924051,0.0264778472490899,0.022667906484181,"2007-03","2007-Q1",103100,-0.0339476236663434,"2007-01"
2014-12-31,"Starksboro","VT",,"Addison",8778,213400,-0.0106629578117756,-0.0326382592928377,-0.0111214087117702,-0.00288028570985321,-0.0100997084082675,"2005-05","2005-Q2",262700,-0.187666539779216,"2004-10"
2014-12-31,"Lafayette","OR","Portland","Yamhill",8779,181600,0.00331491712707182,0.0100111234705228,0.0848267622461171,0.00154902269674095,0.0178179815310484,"2007-10","2007-Q4",209800,-0.13441372735939,"2006-02"
2014-12-31,"Lima","PA","Philadelphia","Delaware",8780,256400,0.00667451904201021,0.0342880193626462,0.0317907444668008,-0.00574971047258377,0.00587999840890574,"2007-05","2007-Q2",270700,-0.0528260066494274,"2005-10"
2014-12-31,"Forestport","NY","Utica","Oneida",8781,145100,0.0118549511854951,0.00554400554400554,0.065345080763583,0.0244370780853824,0.0442579226866495,"2014-07","2014-Q3",147100,-0.0135961930659415,"2014-06"
2014-12-31,"Geneva","WA","Bellingham","Whatcom",8782,374900,0.0037483266398929,0.0165401301518438,0.0994134897360704,0.00926795140410297,0.0174642226677164,"2007-06","2007-Q2",382900,-0.0208931835988509,"2007-01"
2014-12-31,"Pewamo","MI","Grand Rapids","Ionia",8783,115800,0.00783289817232376,0.0140105078809107,0.0265957446808511,0.0354261852903426,-0.013455900236633,"2005-02","2005-Q1",134500,-0.139033457249071,
2014-12-31,"Mount Horeb","WI","Madison","Dane",8784,219900,-0.00136239782016349,0.00365130077590141,0.0768854064642507,0.0171260374651994,0.0185384162907536,"2003-04","2003-Q2",233200,-0.057032590051458,"2003-01"
2014-12-31,"Roseto","PA","Allentown","Northampton",8785,143300,-0.00555170020818876,-0.0137646249139711,0.056005895357406,-0.024232755572273,-0.00607267880287321,"2006-11","2006-Q4",181300,-0.209597352454495,"2004-06"
2014-12-31,"Philo","IL","Champaign-Urbana","Champaign",8786,137300,0.00659824046920821,0.0253920836445108,0.0802517702596381,0.00472764471199971,0.0118847963678077,"2007-11","2007-Q4",138000,-0.00507246376811594,"2007-10"
2014-12-31,"Saint Inigoes","MD","Lexington Park","Saint Marys",8787,310800,0.00484966052376334,0.00712896953985742,0.0593047034764826,0.00233284029141401,0.00667355688542282,"2006-08","2006-Q3",369900,-0.159772911597729,"2005-04"
2014-12-31,"Lawson Heights","PA","Pittsburgh","Westmoreland",8788,132400,-0.00376222723852521,-0.0207100591715976,0.00914634146341463,0.0173311474834745,0.0155217102205167,"2014-08","2014-Q3",136000,-0.0264705882352941,"2014-03"
2014-12-31,"Noank","CT","New London","New London",8789,400200,-0.00274109145277847,0.00376222723852521,0.00958627648839556,-0.00064841193749976,-0.00446126563570615,"2006-11","2006-Q4",473900,-0.155518041780966,"2004-11"
2014-12-31,"Quantico","MD","Salisbury","Wicomico",8790,113100,-0.00789473684210526,0.0044404973357016,0.0980582524271845,-0.0491326783162143,0.00793988620728969,"2006-12","2006-Q4",151900,-0.255431204739961,"2005-12"
2014-12-31,"Mountain Ranch","CA",,"Calaveras",8791,267500,0.0140257771038666,0.0461478294876809,0.298543689320388,0.013623697910506,-0.00711530545770378,"2006-04","2006-Q2",340400,-0.214159811985899,"2004-10"
2014-12-31,"Forest Ranch","CA","Chico","Butte",8792,282700,0.017638588912887,0.0647834274952919,0.15152749490835,0.00634468043913672,-0.000423490180646691,"2005-10","2005-Q4",322300,-0.122866894197952,"2004-12"
2014-12-31,"Eaton","WI","Green Bay","Brown",8793,192300,0.00417754569190601,0.0228723404255319,0.164748637189582,0.0177567365274198,0.0151217395834393,"2014-12","2014-Q4",192300,0,"2014-12"
2014-12-31,"New Buffalo","MI","Niles","Berrien",8794,204100,-0.000978952520802741,0.0108964834076275,0.140860816098379,-0.00577795067170961,0.0216181023993862,"2010-03","2010-Q1",218800,-0.0671846435100548,"2009-11"
2014-12-31,"East Berlin","PA","Gettysburg","Adams",8795,174000,0.00288184438040346,0.00869565217391304,0.0991787744788376,-0.00386287396504603,0.00698516572336794,"2007-04","2007-Q2",198200,-0.122098890010091,"2005-05"
2014-12-31,"Cedar Grove","WI","Sheboygan","Sheboygan",8796,135500,-0.00147383935151069,-0.00367647058823529,-0.0383250532292406,-0.0107167599208168,-0.00502437134629541,"2006-06","2006-Q2",158100,-0.142947501581278,"2004-04"
2014-12-31,"Asbury Lake","FL","Jacksonville","Clay",8797,271100,0.00631031922791388,0.0138369483919222,0.048742746615087,-0.00465576351188057,0.00118810323150975,"2006-09","2006-Q3",345100,-0.214430599826137,"2005-02"
2014-12-31,"South Rockwood","MI","Monroe","Monroe",8798,134000,0.0075187969924812,0.0151515151515152,0.169284467713787,0.0372611710039832,-0.0124599844630096,"2005-11","2005-Q4",162400,-0.17487684729064,"2002-12"
2014-12-31,"Tonka Bay","MN","Minneapolis-St Paul","Hennepin",8799,598200,0.00251382604323781,0.00284995808885163,0.0625222024866785,0.00717286650951499,0.00138121392813684,"2007-03","2007-Q1",669000,-0.105829596412556,"2005-04"
2014-12-31,"Long Valley","NJ","New York","Morris",8800,345200,-0.000868306801736614,-0.00547392682224143,0.0353929214157169,-0.0161089967093911,-0.0150928775892414,"2006-01","2006-Q1",442600,-0.220063262539539,"2003-06"
2014-12-31,"Seaside Park","NJ","New York","Ocean",8801,496900,0.00262308313155771,-0.000201207243460765,0.0663090128755365,-0.0236957531765938,-0.00665275176177316,"2006-06","2006-Q2",635500,-0.218095987411487,"2004-08"
2014-12-31,"Austinburg","OH","Ashtabula","Ashtabula",8802,133300,0,0.0136882129277567,0.0741337630942788,0.00410098820077653,-0.00059817733085954,"2006-12","2006-Q4",140500,-0.0512455516014235,"2005-07"
2014-12-31,"East Deer Township","PA","Pittsburgh","Allegheny",8803,70600,0.00713266761768902,0.0202312138728324,0.0616541353383459,0.0126473593035052,0.0175950852540261,"2014-12","2014-Q4",70600,0,"2014-12"
2014-12-31,"Smyrna","SC","Charlotte","York",8804,144900,-0.0149558123725357,0.00694927032661571,0.173279352226721,0.0299868368523339,,"2014-10","2014-Q4",147600,-0.0182926829268293,"2014-10"
2014-12-31,"Jackson Center","OH","Sidney","Shelby",8805,100900,0.01001001001001,0.0049800796812749,0.0130522088353414,0.0467310910133252,0.00467706433664894,"2006-12","2006-Q4",104600,-0.0353728489483748,"2006-10"
2014-12-31,"Elburn","IL","Chicago","Kane",8806,231000,0.00522193211488251,0.0171730515191546,0.0739191073919107,-0.0174076478940894,-0.0175696471970496,"2006-06","2006-Q2",301500,-0.233830845771144,"2002-02"
2014-12-31,"Kelso","TN",,"Lincoln",8807,88200,0.03886925795053,0.126436781609195,0.306666666666667,0.0194530130978459,,"2014-12","2014-Q4",88200,0,"2014-12"
2014-12-31,"Lake Wissota","WI","Eau Claire","Chippewa",8808,198600,0.00812182741116751,0.0300829875518672,0.120767494356659,-0.000803698044910761,,"2009-12","2009-Q4",199400,-0.00401203610832497,"2009-12"
2014-12-31,"Grayland","WA","Aberdeen","Grays Harbor",8809,128600,0.0141955835962145,0.0288,-0.0301659125188537,-0.0322444577813017,0.0288132790654041,"2009-05","2009-Q2",164400,-0.217761557177616,"2005-07"
2014-12-31,"Bethlehem","CT","Torrington","Litchfield",8810,276600,0.0135580798827409,0.034018691588785,0.0347923681257015,-0.0137323341477642,-0.0142533139130363,"2006-09","2006-Q3",352100,-0.214427719397898,"2003-07"
2014-12-31,"Fairmount","IL","Danville","Vermilion",8811,85300,0.0118623962040332,0.0289505428226779,0.123847167325428,,,"2014-12","2014-Q4",85300,0,"2014-12"
2014-12-31,"Carroll Valley","PA","Gettysburg","Adams",8812,159100,-0.00872274143302181,-0.0369249394673123,-0.132497273718648,-0.0464360948354031,-0.0174372741376624,"2007-02","2007-Q1",250400,-0.36461661341853,"2004-01"
2014-12-31,"Richland","PA","Lebanon","Lebanon",8813,141300,-0.00282286520818631,-0.00141342756183746,0.0298833819241982,-0.0016899124908033,0.0138843299656666,"2007-08","2007-Q3",146300,-0.0341763499658237,"2007-02"
2014-12-31,"Callaway","MD","Lexington Park","Saint Marys",8814,305200,-0.00261437908496732,-0.0022883295194508,0.0589868147120056,0.00158020277608828,0.0084750692125608,"2007-04","2007-Q2",352900,-0.135165769339756,"2005-04"
2014-12-31,"Hemby Bridge","NC","Charlotte","Union",8815,128500,-0.00155400155400155,0.00234009360374415,-0.0338345864661654,-0.0106984542979172,0.00446573056382205,"2008-03","2008-Q1",139300,-0.0775305096913137,"2005-10"
2014-12-31,"Cape Carteret","NC","Morehead City","Carteret",8816,227700,-0.00741063644289451,-0.0155642023346304,0.0165178571428571,-0.0192961915702297,0.0100656012009537,"2007-03","2007-Q1",282500,-0.193982300884956,"2005-06"
2014-12-31,"East Montpelier","VT","Barre","Washington",8817,272900,0.0144981412639405,0.025554302893649,0.134247714048213,0.010120615511644,,"2005-04","2005-Q2",288800,-0.0550554016620499,
2014-12-31,"Cotopaxi","CO","Canon City","Fremont",8818,133700,0.0113464447806354,0.0340293890177881,0.04453125,0.0027145626479208,0.0082124822329257,"2014-12","2014-Q4",133700,0,"2014-12"
2014-12-31,"Pennville","PA","York","York",8819,128500,-0.00232919254658385,-0.000777604976671851,0.0396440129449838,-0.0390264950816462,-0.00484869284069345,"2007-06","2007-Q2",175800,-0.26905574516496,"2004-09"
2014-12-31,"Millbrook","NY","Poughkeepsie","Dutchess",8820,250800,-0.001194743130227,-0.00436681222707424,0.00966183574879227,-0.0167480886790048,-0.0172936262076453,"2006-02","2006-Q1",341600,-0.265807962529274,"2004-01"
2014-12-31,"Davisville","WV","Parkersburg","Wood",8821,63400,-0.0109204368174727,-0.0200927357032458,-0.0231124807395994,0.00708833856759616,,"2006-02","2006-Q1",75900,-0.164690382081686,
2014-12-31,"Pawlet","VT","Rutland","Rutland",8822,254400,0.00236406619385343,0.0163803435876948,0.0212765957446809,-0.0095473766069184,,"2009-12","2009-Q4",266900,-0.0468340202322967,"2009-11"
